cache,num_banks,target_banks,bank,occupancy_pct,capacity_per_bank_lines,mean_capacity_normalized_delta_pct,ci95_capacity_normalized_delta_pct,mean_aggregate_raw_delta_misses,ci95_aggregate_raw_delta_misses,mean_aggregate_excess_miss_rate_pct,ci95_aggregate_excess_miss_rate_pct
ceaser,4,0,0,40,32768,0.170135498046875,0.008162198742844769,55.75,2.674589284055374,0.4253452353704127,0.020405808225035276
ceaser,4,"0,1,2,3",0,1,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",1,1,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",2,1,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",3,1,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",0,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",1,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",2,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",3,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",0,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",1,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",2,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",3,5,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,"0,1,2,3",0,10,32768,3.0517578125e-05,5.9814453125000006e-05,0.01,0.0196,7.629510948348211e-05,0.00014953841458762492
ceaser,4,"0,1,2,3",1,10,32768,0.0,0.0,0.01,0.0196,7.629510948348211e-05,0.00014953841458762492
ceaser,4,"0,1,2,3",2,10,32768,0.0,0.0,0.01,0.0196,7.629510948348211e-05,0.00014953841458762492
ceaser,4,"0,1,2,3",3,10,32768,0.0,0.0,0.01,0.0196,7.629510948348211e-05,0.00014953841458762492
ceaser,4,"0,1,2,3",0,15,32768,0.0,0.00019010281116957204,0.03,0.1196769456208309,0.0001525940996948118,0.0006087331923745212
ceaser,4,"0,1,2,3",1,15,32768,0.0001220703125,0.0001885758562317583,0.03,0.1196769456208309,0.0001525940996948118,0.0006087331923745212
ceaser,4,"0,1,2,3",2,15,32768,-3.0517578125e-05,5.9814453125000006e-05,0.03,0.1196769456208309,0.0001525940996948118,0.0006087331923745212
ceaser,4,"0,1,2,3",3,15,32768,0.0,0.0002404631491586982,0.03,0.1196769456208309,0.0001525940996948118,0.0006087331923745212
ceaser,4,"0,1,2,3",0,20,32768,0.000762939453125,0.0005197495686760504,0.7,0.3182429032273076,0.0026703288319218743,0.0012140188572034318
ceaser,4,"0,1,2,3",1,20,32768,0.00054931640625,0.0005663660155395612,0.7,0.3182429032273076,0.0026703288319218743,0.0012140188572034318
ceaser,4,"0,1,2,3",2,20,32768,0.000213623046875,0.000363240659552327,0.7,0.3182429032273076,0.0026703288319218743,0.0012140188572034318
ceaser,4,"0,1,2,3",3,20,32768,0.0006103515625,0.00044986535914828357,0.7,0.3182429032273076,0.0026703288319218743,0.0012140188572034318
ceaser,4,"0,1,2,3",0,25,32768,0.002716064453125,0.001101596172612532,2.7,0.6978471946427148,0.00823974609375,0.002129660628182113
ceaser,4,"0,1,2,3",1,25,32768,0.0015869140625,0.0009370352495391458,2.7,0.6978471946427148,0.00823974609375,0.002129660628182113
ceaser,4,"0,1,2,3",2,25,32768,0.002166748046875,0.0009592000873333145,2.7,0.6978471946427148,0.00823974609375,0.002129660628182113
ceaser,4,"0,1,2,3",3,25,32768,0.00177001953125,0.0009435689406057429,2.7,0.6978471946427148,0.00823974609375,0.002129660628182113
ceaser,4,"0,1,2,3",0,30,32768,0.006195068359375,0.0018866303325045437,7.92,1.2581559929620265,0.020141908903639275,0.0031997049743445645
ceaser,4,"0,1,2,3",1,30,32768,0.006103515625,0.001817446506407289,7.92,1.2581559929620265,0.020141908903639275,0.0031997049743445645
ceaser,4,"0,1,2,3",2,30,32768,0.005615234375,0.0016324950928262975,7.92,1.2581559929620265,0.020141908903639275,0.0031997049743445645
ceaser,4,"0,1,2,3",3,30,32768,0.006256103515625,0.001941237348545947,7.92,1.2581559929620265,0.020141908903639275,0.0031997049743445645
ceaser,4,"0,1,2,3",0,35,32768,0.013214111328125,0.0032284528585671017,19.19,2.038166789301136,0.04183106267029973,0.004442870385397571
ceaser,4,"0,1,2,3",1,35,32768,0.015289306640625,0.0028761430773828283,19.19,2.038166789301136,0.04183106267029973,0.004442870385397571
ceaser,4,"0,1,2,3",2,35,32768,0.01318359375,0.002823369166191957,19.19,2.038166789301136,0.04183106267029973,0.004442870385397571
ceaser,4,"0,1,2,3",3,35,32768,0.016876220703125,0.003121919970880302,19.19,2.038166789301136,0.04183106267029973,0.004442870385397571
ceaser,4,"0,1,2,3",0,40,32768,0.0302734375,0.004539183829613639,38.92,2.957263309278367,0.07423514152742808,0.005640618198821942
ceaser,4,"0,1,2,3",1,40,32768,0.0325927734375,0.004812177715596905,38.92,2.957263309278367,0.07423514152742808,0.005640618198821942
ceaser,4,"0,1,2,3",2,40,32768,0.027130126953125,0.004387130549229985,38.92,2.957263309278367,0.07423514152742808,0.005640618198821942
ceaser,4,"0,1,2,3",3,40,32768,0.028778076171875,0.004725311205059762,38.92,2.957263309278367,0.07423514152742808,0.005640618198821942
